,Image Link,Brand Image Link,Model,Price,Description
334,https://www.music3000.fr/811640/lava-music-lava-me-3-36-white-ideal-bag.jpg,https://www.music3000.fr/img/m/1260-small_default.jpg,LAVA MUSIC LAVA ME 3 36'' White Ideal Bag,"1199,00€","La LAVA ME 3 est la première guitare connectée !  Son écran multi-touch, son système HILAVA d’effets intégrés ainsi que son préampli L3 Smart Pickup offrent des applications riches et des possibilités sonores illimités !  Looper, + de 20 effets intégrés modulables, Equalizer, Métronome, Accordeur, Application d’apprentissage, et plein d’autres !  Rejoignez la communauté LAVA en partageant vos créations sur l’application mobile LAVA+ directement depuis votre LAVA ME 3 !"
335,https://www.music3000.fr/811638/lava-music-lava-me-3-36-space-grey-ideal-bag.jpg,https://www.music3000.fr/img/m/1260-small_default.jpg,LAVA MUSIC LAVA ME 3 36'' Space Grey Ideal Bag,"1199,00€","La LAVA ME 3 est la première guitare connectée !  Son écran multi-touch, son système HILAVA d’effets intégrés ainsi que son préampli L3 Smart Pickup offrent des applications riches et des possibilités sonores illimités !  Looper, + de 20 effets intégrés modulables, Equalizer, Métronome, Accordeur, Application d’apprentissage, et plein d’autres !  Rejoignez la communauté LAVA en partageant vos créations sur l’application mobile LAVA+ directement depuis votre LAVA ME 3 !"
336,https://www.music3000.fr/811636/lava-music-lava-me-3-36-pink-space-bag.jpg,https://www.music3000.fr/img/m/1260-small_default.jpg,LAVA MUSIC LAVA ME 3 36'' Pink Space Bag,"1299,00€","La LAVA ME 3 est la première guitare connectée !  Son écran multi-touch, son système HILAVA d’effets intégrés ainsi que son préampli L3 Smart Pickup offrent des applications riches et des possibilités sonores illimités !  Looper, + de 20 effets intégrés modulables, Equalizer, Métronome, Accordeur, Application d’apprentissage, et plein d’autres !  Rejoignez la communauté LAVA en partageant vos créations sur l’application mobile LAVA+ directement depuis votre LAVA ME 3 !"
337,https://www.music3000.fr/811634/lava-music-lava-me-3-36-soft-gold-space-bag.jpg,https://www.music3000.fr/img/m/1260-small_default.jpg,LAVA MUSIC LAVA ME 3 36'' Soft Gold Space Bag,"1299,00€","La LAVA ME 3 est la première guitare connectée !  Son écran multi-touch, son système HILAVA d’effets intégrés ainsi que son préampli L3 Smart Pickup offrent des applications riches et des possibilités sonores illimités !  Looper, + de 20 effets intégrés modulables, Equalizer, Métronome, Accordeur, Application d’apprentissage, et plein d’autres !  Rejoignez la communauté LAVA en partageant vos créations sur l’application mobile LAVA+ directement depuis votre LAVA ME 3 !"
338,https://www.music3000.fr/811623/lava-music-lava-me-3-38-pink-space-bag.jpg,https://www.music3000.fr/img/m/1260-small_default.jpg,LAVA MUSIC LAVA ME 3 38'' Pink Space Bag,"1399,00€","La LAVA ME 3 est la première guitare connectée !  Son écran multi-touch, son système HILAVA d’effets intégrés ainsi que son préampli L3 Smart Pickup offrent des applications riches et des possibilités sonores illimités !  Looper, + de 20 effets intégrés modulables, Equalizer, Métronome, Accordeur, Application d’apprentissage, et plein d’autres !  Rejoignez la communauté LAVA en partageant vos créations sur l’application mobile LAVA+ directement depuis votre LAVA ME 3 !"
339,https://www.music3000.fr/811618/lava-music-lava-me-3-38-red-space-bag.jpg,https://www.music3000.fr/img/m/1260-small_default.jpg,LAVA MUSIC LAVA ME 3 38'' Red Space Bag,"1399,00€","La LAVA ME 3 est la première guitare connectée !  Son écran multi-touch, son système HILAVA d’effets intégrés ainsi que son préampli L3 Smart Pickup offrent des applications riches et des possibilités sonores illimités !  Looper, + de 20 effets intégrés modulables, Equalizer, Métronome, Accordeur, Application d’apprentissage, et plein d’autres !  Rejoignez la communauté LAVA en partageant vos créations sur l’application mobile LAVA+ directement depuis votre LAVA ME 3 !"
340,https://www.music3000.fr/811476/ortega-rce125snsbk-electro-classique-nylon-noire.jpg,https://www.music3000.fr/img/m/fr-default-small_default.jpg,ORTEGA RCE125SN-SBK Electro classique nylon noire,"375,00€","RCE125SN, modèle Slim Neck, pan coupé, EQ MagusPro, table épicéa, fond acajou, manche acajou (sillet 48 mm), housse, noir satiné"
341,https://www.music3000.fr/811241/breedlove-pursuit-concertina-electro.jpg,https://www.music3000.fr/img/m/260-small_default.jpg,BREEDLOVE PURSUIT CONCERTINA ELECTRO,"729,00€","PURSUIT EXOTIC CONCERTINA PRAIRIE BURST CE pan coupé table myrtlewood massif fond / éclisses myrtlewood manche acajou sillet 43 mm touche / chevalet ébène incrustations ""offset dots"" rosace abalone binding tortoise sillets os mécaniques chromées EQ LR Baggs EAS"
342,https://www.music3000.fr/810845/taylor-912ce.jpg,https://www.music3000.fr/img/m/17-small_default.jpg,TAYLOR 912ce,"6199,00€","Hand Selected Rosewood, Grand Concert, 6-String, Cutaway, ES2Grand ConcertPan coupé vénitienTable en épicéa de Sitka massifBarrage V-ClassFond et éclisses en palissandre massifAccoudoir en ébèneManche en acajouTouche en ébèneRepères ""Ascension""20 frettesDiapason: 632 mmLargeur au sillet: 44,5 mmSillet de tête TusqSillet de chevalet en micartaSystème de micro Expression System 2Mécaniques Gotoh doréesCordes Elixir Phosphor Bronze HD Light Couleur: NaturelLivrée en étui Deluxe TaylorFabriquée aux USA"
343,https://www.music3000.fr/810750/taylor-214ce-koa-sunburst.jpg,https://www.music3000.fr/img/m/17-small_default.jpg,TAYLOR 214CE Koa Sunburst,"1229,00€","Ce Grand Auditorium de la Série 200 combine la sensation sans couture d’un cou mince et des courbes de corps confortables avec l’éclat esthétique et musical du koa hawaïen. Fabriqué avec le dos et les côtés de koa stratifié et surmonté d’épicéa Sitka solide, le 214ce-K SB offre un mélange agréable de clarté haut de gamme et de chaleur basse pour un ton vibrant et expressif. Un équilibre délicat entre puissance et réactivité au toucher doux impressionnera les joueurs à la recherche d’une guitare adaptable qui fonctionne à travers les styles et les genres, ce qui en fait un choix idéal pour les performances en direct, les sessions d’enregistrement et d’écriture de chansons. Ce modèle est livré détaillé avec une finition sunburst mate séduisante qui s’enroule autour du dessus, du dos et des c"
344,https://www.music3000.fr/810643/kremona-sofia-s65cw-gg.jpg,https://www.music3000.fr/img/m/fr-default-small_default.jpg,KREMONA SOFIA S65CW GG,"499,00€",
345,https://www.music3000.fr/810636/dowina-sauvignon-dce.jpg,https://www.music3000.fr/img/m/1217-small_default.jpg,DOWINA Sauvignon DCE,"959,00€","DOWINA Sauvignon DCE Guitare électro-acoustique Forme Dreadnought Corps en épicéa massif Touche en palissandre Pré-ampli Fishman Presys + Manche en acajou Cordes D’Addario EXP 16 Mécaniques Dowina chromées Finition naturelle, Open Pores Livrée dans son étui"
346,https://www.music3000.fr/810626/cort-ocreoc-blackwood-light-burst.jpg,https://www.music3000.fr/img/m/29-small_default.jpg,CORT OCRE-OC blackwood light burst,"599,00€","- Acoustique / electro : electro-acoustique - Couleur guitare acoustique : sunburst - Droitier / gaucher : droitier - Forme guitare acoustique : 00 / 000 / om / parlor - Nombre cordes guitare acoustique : 6 cordes - CORT Core-OC Blackwood - SKU CORE-OCABWOPL - Guitare Folk électro (cordes Acier/Bronze) - Style OM / Orchestra Model pan coupé - Table Blackwood massif - Dos / éclisses Blackwood massif - Barrages allégés à la main Scalloped X-Bracing - Manche Acajou - Touche (et chevalet) Ovangkol, 20 frettes - Diapason 25.3"" (643mm) - Largeur manche 1e frette 43 mm - Pré-amp Fishman Sonitone (mollettes volume / tonalité dans la rosace) - Mécaniques Cort bain d'huile - Finition Satin"
347,https://www.music3000.fr/810420/gibson-epiphone-frontier-gaucher-frontier-burst.jpg,https://www.music3000.fr/img/m/69-small_default.jpg,GIBSON Epiphone Frontier Gaucher Frontier Burst,"3190,00€",
348,https://www.music3000.fr/810419/gibson-epiphone-frontier-antique-natural.jpg,https://www.music3000.fr/img/m/69-small_default.jpg,GIBSON Epiphone Frontier Antique Natural,"3299,00€",
349,https://www.music3000.fr/810418/gibson-nathaniel-rateliff-lg2-western-vintage-sunburst.jpg,https://www.music3000.fr/img/m/68-small_default.jpg,GIBSON Nathaniel Rateliff LG-2 Western Vintage Sunburst,"3280,00€",
350,https://www.music3000.fr/810217/gibson-sj200-western-classic-vintage-sunburst.jpg,https://www.music3000.fr/img/m/68-small_default.jpg,GIBSON SJ-200 Western Classic Vintage Sunburst,"6444,00€",
351,https://www.music3000.fr/810216/gibson-sj200-deluxe-rosewood-rosewood-burst.jpg,https://www.music3000.fr/img/m/68-small_default.jpg,GIBSON SJ-200 Deluxe Rosewood Rosewood Burst,"5888,00€",
352,https://www.music3000.fr/810215/gibson-sj200-standard-maple-wine-red.jpg,https://www.music3000.fr/img/m/68-small_default.jpg,GIBSON SJ-200 Standard Maple Wine Red,"4885,00€",
353,https://www.music3000.fr/810285/gibson-sj200-standard-maple-autumnburst.jpg,https://www.music3000.fr/img/m/68-small_default.jpg,GIBSON SJ-200 Standard Maple Autumnburst,"5299,00€",
354,https://www.music3000.fr/810184/gibson-j45-deluxe-rosewood-rosewood-burst.jpg,https://www.music3000.fr/img/m/68-small_default.jpg,GIBSON J-45 Deluxe Rosewood Rosewood Burst,"4490,00€",
355,https://www.music3000.fr/811011/gibson-j45-standard-cherry.jpg,https://www.music3000.fr/img/m/68-small_default.jpg,GIBSON J-45 Standard Cherry,"2485,00€",
356,https://www.music3000.fr/810100/gibson-orianthi-sj200-cherry.jpg,https://www.music3000.fr/img/m/68-small_default.jpg,GIBSON Orianthi SJ-200 Cherry,"4990,00€",GIBSON SJ-200 Orianthi  venez decouvrir la mythique Gibson Sj200 signature Orianthi. Cette guitare a été devellopé par le custom shop de Gibson et la guitariste Orianthi. Une version exceptionelle de Gibson Sj 200 dans cette finition rouge chere à l'artiste.  Orianthi Signature Custom Shop model Solid top: Handpicked Sitka spruce Solid back and sides: handpicked maple Ebony fretboard Lotus flower fretboard inlays Scale length: 648 mm 20 Frets Custom LR Baggs pickup system Colour: Transparent Cherry Red Includes case
357,https://www.music3000.fr/809744/cort-mr710f-pau-ferro-brillant.jpg,https://www.music3000.fr/img/m/29-small_default.jpg,CORT MR710F PAU FERRO BRILLANT,"429,00€",
358,https://www.music3000.fr/812042/cort-coreoc-blackwood-light-burst.jpg,https://www.music3000.fr/img/m/29-small_default.jpg,CORT CORE-OC BLACKWOOD LIGHT BURST,"715,00€","CORE-OC, forme OM, table blackwood massif, f/e blackwood massif, EQ Fishman Sonitone, soft case, light burst pores ouverts"
359,https://www.music3000.fr/809738/gibson-gwriter-ec-natural.jpg,https://www.music3000.fr/img/m/68-small_default.jpg,GIBSON G-Writer EC Natural,"1539,00€","Body Shape Songwriter Body Material Walnut Top Sitka Spruce Back Walnut Side Walnut Bracing Traditional Scalloped X-bracing Finish Satin Nitrocellulose Lacquer Neck Material Utile Profile Advanced Response Scale Length 25.5"" / 647.7mm Fingerboard Material Striped Ebony Fingerboard Radius 16"" Number Of Frets 20 Frets Standard Nut Material TUSQ Nut Width 1.73"" / 43.815mm Inlays G-Collection Single Bar Joint Compound Dovetail Neck-to-body Joint; Hot Hide Glue Hardware Finish Chrome Tuner Plating Chrome Bridge Belly Down, Closed Slot, Striped Ebony Saddle Material TUSQ Tuning Machines Grover Mini Rotomatic Pickguard Black TrussRod Adjustable Truss Rod Cover Walnut Laminate Bridge Pins Black Strap Buttons 2 Electronics Under Saddle Pick"
360,https://www.music3000.fr/809695/cort-coreoc-blackwood-light-burst-w-case.jpg,https://www.music3000.fr/img/m/29-small_default.jpg,CORT CORE-OC blackwood light burst w/ case,"599,00€",CORT CORE-OC blackwood light burst w/ case  - Model orchestra - Table Epicea Sitka massif - Dos et éclisses en Acajou - Touche : Ovangkol - Fishmann Sonitone
361,https://www.music3000.fr/809479/ibanez-pc12mhlce-opn-open-pore-natural.jpg,https://www.music3000.fr/img/m/324-small_default.jpg,IBANEZ PC12MHLCE OPN Open Pore Natural,"229,00€","Ibanez PC12MHLCE-OPN, lefthand acoustic steel string guitar, cutaway, grand concert, okoume top, back / sides: okoume, nyatoh neck, 650 mm scale, laurel fretboard/bridge, 20 frets, nut width: 42,0 mm, scale 634mm, ibanez pickup with aeq-2t preamp and built in tuner, colour: natural open pore; Dimensions: 102x39cm;"
362,https://www.music3000.fr/809770/taylor-gt811e.jpg,https://www.music3000.fr/img/m/17-small_default.jpg,TAYLOR GT811e,"3298,00€","Forme Grand Theater Table en épicéa massif Barrage en C Fond et éclisses en palissandre massif Filet de corps en érable Rosette avec anneau en abalone Manche en acajou Touche et chevalet en ébène Repères ""Shell Element"" en nacre Diapason: 612 mm Largeur au sillet: 42,65 mm Pickguard en palissandre Mécaniques Taylor nickel fumé Système de micro Expression 2 Couleur: Naturel Livrée en étui AeroCase Fabriquée aux USA"
363,https://www.music3000.fr/809301/ibanez-tcy10epkh.jpg,https://www.music3000.fr/img/m/324-small_default.jpg,IBANEZ TCY10E-PKH,"199,00€",IBANEZ TCY10E-PKH  Table en épicéa Fond et éclisses en sapele Manche en okoumé Touche en amarante Largeur au sillet: 42 mm Diapason: 650 mm 20 frettes Micro Ibanez T-bar sous le sillet de chevalet Préamplificateur Ibanez Ibanez AEQ-2T avec accordeur intégré Chevalet en amarante Chevilles du chevalet Ibanez Advantage Couleur: Pastel Pink
364,https://www.music3000.fr/809297/gibson-j45-standard-12string-vintage-sunburst.jpg,https://www.music3000.fr/img/m/68-small_default.jpg,GIBSON J-45 Standard 12-String Vintage Sunburst,"3080,00€","12 cordes Table en épicéa de Sitka massif Fond et éclisses en acajou massif Filet de table multiplis Filet de fond 1 pli Manche en acajou Profil du manche: Slim Taper Touche en palissandre Diapason: 628 mm (24,75"") Largeur au sillet: 48 mm (1,88"") 20 frettes Système de micro L.R. Baggs VTC Chevalet Reverse Belly en palissandre Mécaniques nickelées Grover Rotomatics Finition: Vernis nitrocellulosique Couleur: Vintage Sunburst Livrée en étui Fabriquée aux USA"
365,https://www.music3000.fr/790803/epiphone-slash-j45-avec-valise-vermillion-burst.jpg,https://www.music3000.fr/img/m/69-small_default.jpg,EPIPHONE Slash J-45 Avec Valise Vermillion Burst,"798,00€",EPIPHONE Slash J-45 Vermillon Burst
366,https://www.music3000.fr/790802/epiphone-masterbilt-hummingbird-aged-cherry-sunburst.jpg,https://www.music3000.fr/img/m/69-small_default.jpg,EPIPHONE Masterbilt Hummingbird Aged Cherry Sunburst,"795,00€","- Guitare Folk lectro-acoustique Epiphone - Srie Masterbilt - Inspired by Gibson - Modle Hummingbird - Finition Aged Cherry Sunburst Gloss - Forme de la caisse Square Shouldered Dreadnought - Dos et clisses acajou massif - Table pica sitka massif - Barrages de caisse pica Quarter Sawn - Binding de table Ivory and Black 6-ply - Binding au dos 4-ply (back) - Vernis Aged Gloss - Manche acajou - Profil de manche Rounded C - Diapason 24.724"" - Touche indian laurel - Binding de manche ivory - Radius de la touche 12.01"" - 20 Frettes mdium jumbo - Sillet en os - Largeur au sillet : 43.00 mm - Repres de touche Mother of Pearl Split Parallelogram - Manche coll Tapered Dovetail Set Neck - Hardware gold - Chevalet indian laurel Reverse Belly - Sillet de chevalet en os - Mcaniques Epiphone Deluxe with"
367,https://www.music3000.fr/808623/kremona-sofia-s65cw-gg-n-48.jpg,https://www.music3000.fr/img/m/fr-default-small_default.jpg,KREMONA SOFIA S65CW GG/ N 48,"559,00€",FORMAT : Classique 4/4 TABLE D'HARMONIE : Cèdre massif européenDOS ET CLISSES : Palissandre indien dos massifMANCHE : Cèdre du HondurasTOUCHE ET CHEVALET : Palissandre indienPAN COUP : OuiCOULEUR : NaturelleFINITION DE LA TABLE : Vernis brillantFINITION DU DOS ET DES CLISSES : Vernis brillantPICKGUARD : NonREPRES : NonMCANIQUES : Van Gent plaquées orNOMBRE DE FRETTE : 19DIAPASON : 650 mm LARGEUR AU SILLET : 48 mm SYSTME D'AMPLIFICATION : Fishman Classic IIITUI RIGIDE : NonFABRICATION : BulgarieGARANTIE : 2 ans fabriquant
368,https://www.music3000.fr/806757/gibson-1952-j185-antique-natural.jpg,https://www.music3000.fr/img/m/68-small_default.jpg,GIBSON 1952 J-185 Antique Natural,"4190,00€","La Gibson Custom-Historic-Collection propose des répliques détaillées des modèles les plus célèbres des débuts de l'entreprise traditionnelle de Bozeman dans le Montana, qui, grâce à un traitement thermique des bois, donnent l'impression d'avoir été joués pendant des décennies.  -Custom Shop Historic -Forme Jumbo -Table en épicéa massif traité thermiquement et vieilli -Barrage traditionnel en X sculpté (scallopé) à la main -Fond et éclisses en érable flammé massif -Manche en acajou -Profil du manche en V -Touche en palissandre -20 frettes -Largeur au sillet: 43,80 mm (1,72"") -Diapason: 629 mm (24,75"") -Repères parallélogrammes en nacre -Sillets de tête et de chevalet en os -Mécaniques dorées Gotoh Keystone -Finition: Vernis nitrocellulosique VOS -Couleur: Antique Natural"
369,https://www.music3000.fr/806751/gibson-1942-banner-southern-jumbo-vintage-sunburst.jpg,https://www.music3000.fr/img/m/68-small_default.jpg,GIBSON 1942 Banner Southern Jumbo Vintage Sunburst,"4280,00€","Custom Shop HistoricTable en épinette rouge massif vieilli thermiquementFond et éclisses en palissandre massifManche en acajouTouche en palissandreRepères parallélogrammes en nacre19 frettesDiapason: 629 mm (24,8"")Largeur au sillet: 45 mm (1,77"")Sillet en osChevalet Belly DownMécaniques ouvertes avec boutons couleur crèmeCouleur: Vintage SunburstLivrée en étuiFabriquée aux USA"
370,https://www.music3000.fr/806735/gibson-l00-original-vintage-sunburst.jpg,https://www.music3000.fr/img/m/68-small_default.jpg,GIBSON L-00 Original Vintage Sunburst,"2544,00€","Type 00 Table en épicéa de Sitka massif Fond et éclisses en acajou massif Manche en acajou Profi du manche : Slim Taper Touche en palissandre 19 frettes Diapason : 628 mm Largeur au sillet : 43,80 mm Sillet en os Chevalet rectangulaire Mécaniques dorées (finition usagé) Système de micro L.R. Baggs VTC Coloris : Vintage Sunburst Avec étui Fabriquée aux USA"
371,https://www.music3000.fr/806734/gibson-50s-lg2-antique-natural.jpg,https://www.music3000.fr/img/m/68-small_default.jpg,GIBSON 50s LG-2 Antique Natural,"2490,00€","Type Small Body Table en épicéa de Sitka massif Fond et éclisses en acajou massif Manche en acajou Profil du manche : Historic V Touche en palissandre 20 frettes Diapason : 629 mm Largeur au sillet : 43,80 mm Sillet en os Chevalet rectangulaire Mécaniques Grover Strap Boutons des mécaniques couleur crème Système de micro L.R. Baggs VTC Coloris : Antique Natural Avec étui Fabriquée aux USA"
372,https://www.music3000.fr/806733/gibson-50s-lg2-vintage-sunburst.jpg,https://www.music3000.fr/img/m/68-small_default.jpg,GIBSON 50s LG-2 Vintage Sunburst,"2385,00€","Avec sa lutherie massive (table Epicéa Sitka, caisse Acajou, touche Palissandre) et son pré-ampli LR Baggs VTC, la GIBSON 50s LG-2 (OCSBLG50VS) est une guitare folk électro-acoustique compacte proche d'une 000, la version compacte d'une J-45, tout aussi séduisante que fonctionnelle.  -Table : épicéa de Sitka massif -Fond et éclisses : Acajou massif -Manche : Acajou -Touche : palissandre -Profil du manche : Historic V -20 frettes -Diapason : 629 mm (24,75"") -Largeur au sillet : 43,80 mm (1,725"") -Sillet : Os -Système de micro : LR Baggs VTC -Chevalet : Rectangulaire -Mécaniques : Grover Strap avec boutons couleur crème -Couleur : Vintage Sunburst -Comprend un étui -Fabriqué aux Etats-Unis"
373,https://www.music3000.fr/809064/sire-r7-ds-vsb.jpg,https://www.music3000.fr/img/m/fr-default-small_default.jpg,SIRE R7 DS VSB,"869,00€","– Guitare folk électro – Gabarit Dreadnought – Fabriquée en Indonésie – Table massive Epicéa – Dos/éclisses Palissandre massif – Manche Acajou – Touche Ebène 20 frettes – Diapason 648 mm – Largeur manche 1e frette 43 mm – Capteur piézo + microphone de caisse – Pré-ampli Zebra 7 SIB  simple is best  (volume, eq, mix piézo/microphone) – Chevalet Palissandre – Finition brillant"
374,https://www.music3000.fr/806737/gibson-j45-studio-walnut-walnut-burst.jpg,https://www.music3000.fr/img/m/68-small_default.jpg,GIBSON J-45 Studio Walnut Walnut Burst,"1990,00€","Table en épicéa de Sitka massif Barrage en X sculpté (scallopé) Fond, éclisses et touches en noyer Filet de table multiplis Manche en acajou Repères ""points"" en nacre 20 frettes Diapason : 628 mm Sillet Tusq Largeur au sillet : 43,81 mm Chevalet Belly Up en noyer Mécaniques Grover Rotomatic avec boutons Kidney Système de micro Fishman Sonitone Coloris : Walnut Burst Avec étui Fabriquée aux USA"
375,https://www.music3000.fr/806728/gibson-dove-original-antique-natural.jpg,https://www.music3000.fr/img/m/68-small_default.jpg,GIBSON Dove Original Antique Natural,"4499,00€","Directement inspirée de la Dove originelle des années 60 et profitant de techniques de production modernes, la GIBSON Original Acoustic Dove (OCSSDOAN) est une guitare folk électro de style Dreadnought avec lutherie massive de premier choix pour les amateurs de sonorités vintage authentiques (table Epicéa Sitka, dos/éclisses Erable flammé et touche en Palissandre, pré-ampli LR Baggs VTC avec contrôles volume/tonalité dans la rosace). Livrée en étui Gibson."
376,https://www.music3000.fr/806762/gibson-prewar-sj200-rosewood-vintage-sunburst.jpg,https://www.music3000.fr/img/m/68-small_default.jpg,GIBSON Pre-War SJ-200 Rosewood Vintage Sunburst,"6999,00€","Custom Shop Historic Forme Super Jumbo Fond et éclisses en palissandre massif Table en épinette rouge massif traité thermiquement et vieilli Manche 2 pièces en érable Touche en ébène Repères ""couronnes graduées"" en nacre 20 frettes Diapason: 648 mm (25,5"") Largeur au sillet: 43,8 mm (1,73"") Sillet en os Chevalet SJ-200 Four Bar Moustache Mécaniques Grover Imperial Couleur: Vintage Sunburst Livrée en étui Fabriquée aux USA"
377,https://www.music3000.fr/806761/gibson-1957-sj200-antique-natural.jpg,https://www.music3000.fr/img/m/68-small_default.jpg,GIBSON 1957 SJ-200 Antique Natural,"5990,00€","Custom Shop Historic Forme Jumbo Table en épinette rouge massif vieilli thermiquement Fond et éclisses en érable flammé massif Manche 2 pièces en érable Touche en palissandre Repères ""couronnes graduées"" en nacre 20 frettes Diapason: 648 mm (25,5"") Largeur au sillet: 43,8 mm (1,73"") Sillet en os Chevalet SJ-200 Four Bar Moustache Mécaniques Gotoh Keystone Couleur: Antique Natural Livrée en étui Fabriquée aux USA"
378,https://www.music3000.fr/806756/gibson-1952-j185-vintage-sunburst.jpg,https://www.music3000.fr/img/m/68-small_default.jpg,GIBSON 1952 J-185 Vintage Sunburst,"4490,00€","-Custom Shop Historic -VOS - Spécifications d'origine vintage -Conception: Jumbo -Table : épicéa massif vieilli traité thermiquement -Dos et éclisses : Erable ondé massif -Manche : Acajou -Touche : palissandre -Incrustations de touche en parallélogramme en nacre -Contreventement traditionnel en X festonné à la main -Profil du manche : V -chelle : 629 mm (24,75"") -Largeur au sillet : 43,80 mm (1,72"") -Noix d'os -20 frettes -Pontet en os -Mécaniques dorées Gotoh Keystone -Finition : Laque nitrocellulosique -Couleur : Vintage sunburst -Comprend un étui -Fabriqué aux tats-Unis"
379,https://www.music3000.fr/806746/gibson-1942-banner-lg2-vintage-sunburst.jpg,https://www.music3000.fr/img/m/68-small_default.jpg,GIBSON 1942 Banner LG-2 Vintage Sunburst,"3980,00€","-Custom Shop Historic -Forme 00 -Table en épinette rouge massif vieilli thermiquement -Fond et éclisses en acajou massif -Manche en acajou -Profil du manche: Historic -Touche en palissandre -Sillet en os -20 frettes -Diapason: 629 mm (24,75"") -Largeur au sillet: 43 mm (1,693"") -Chevalet rectangulaire -Mécaniques dorées (finition usagé) -Couleur: Vintage Sunburst -Livrée en étui -Fabriquée aux USA"
380,https://www.music3000.fr/806726/gibson-hummingbird-original-heritage-cherry-sunburst.jpg,https://www.music3000.fr/img/m/68-small_default.jpg,GIBSON Hummingbird Original Heritage Cherry Sunburst,"3999,00€","Mahogany body Top: Solid sitka spruce Neck: Mahogany Fretboard: Rosewood Mother of Pearl Parallelograms fretboard inlays 20 Frets Scale: 629 mm (24.75"") Nut width: 43.80mm (1.725"") Bone nut LR Baggs VTC cartridge system Traditional belly up bridge Gotoh Keystone machine heads Colour: Heritage Cherry Sunburst Incldues case Made in USA"
381,https://www.music3000.fr/806725/gibson-hummingbird-original-antique-natural.jpg,https://www.music3000.fr/img/m/68-small_default.jpg,GIBSON Hummingbird Original Antique Natural,"3490,00€","Table en épicéa de Sitka massif Fond et éclisses en acajou Manche en acajou Touche en palissandre Repères parallélogrammes en nacre 20 frettes Diapason: 629 mm (24,75"") Largeur au sillet: 43,80mm (1,725"") Sillet en os Système de micro L.R. Baggs VTC Chevalet traditionnel Belly Up Mécaniques Gotoh Keystone Couleur: Antique Natural Livrée en étui Fabriquée aux USA"
382,https://www.music3000.fr/777163/cort-l100ocns-guitare-cort-luce-l100oc-naturel-satine.jpg,https://www.music3000.fr/img/m/29-small_default.jpg,CORT L100OCNS guitare cort luce l100-oc naturel satine,"469,00€","L100-OC, forme Orchestra Model pan coupé, table épicéa massif, fond / éclisses acajou, EQ Fishman Isys Plus, naturel satiné"
383,https://www.music3000.fr/804975/fender-malibu-player-walnut-fingerboard-midnight-satin.jpg,https://www.music3000.fr/img/m/65-small_default.jpg,FENDER Malibu Player Walnut Fingerboard Midnight Satin,"359,00€","Malibu Player Midnight Satin Série California Table en épicéa de Sitka massif Fond et éclisses en acajou massif Manche en acajou Touche en noyer Rayon de la touche: 400 mm 20 frettes Largeur au sillet: 43 mm Diapason: 610 mm Chevalet ""Modern Viking"" Système de micro Fender/Fishman Cordes Fender Dura-Tone .012 - .052  Couleur: Midnight Satin Etui adapté optionnel non-fourni"
384,https://www.music3000.fr/797358/fender-rumble-stage-800-r.jpg,https://www.music3000.fr/img/m/65-small_default.jpg,FENDER Rumble Stage 800 R,"977,00€","15 modèles d'amplis, plus de 40 effets Puissance: 800 Watt 2 haut-parleurs 10"" Fender Special Design 1 moteur à compression 1 entrée sur Jack Contrôles: Gain, Bass, Middle, Treble, Master 3 boutons Layer, encodeur, bouton FX, bouton Save, bouton Menu, bouton Tap Boucle d'effets Sortie ligne (XLR stéréo) Sortie pour baffle externe (verrouillage Switchcraft, compatible avec Speaker Twist Neutrik) Entrée Aux sur mini Jack 3,5 mm Sortie casque sur mini Jack 3,5 mm Sortie USB pour enregistrement Connexion Wi-Fi Streaming audio Bluetooth Compatible avec l'application Fender Tone Dimensions: 602 x 483 x 356 mm Poids: 17,7 kg"
385,https://www.music3000.fr/809009/tanglewood-blackbird-twbb-oe.jpg,https://www.music3000.fr/img/m/278-small_default.jpg,TANGLEWOOD BLACKBIRD TWBB OE,"207,00€",TANGLEWOOD BLACKBIRD TWBB OE
386,https://www.music3000.fr/809006/ibanez-aeg70-tch-transparent-charcoal-burst-high-gloss.jpg,https://www.music3000.fr/img/m/324-small_default.jpg,IBANEZ AEG70 TCH Transparent Charcoal Burst High Gloss,"379,00€",Pan coupé Table en érable flammé Fond et éclisses en sapele Manche en nyatoh Touche et chevalet en noyer 20 frettes Largeur au sillet: 43 mm Diapason: 634 mm Micro Ibanez T-bar II sous le sillet de chevalet Préamplificateur Ibanez AEQ-TTS avec accordeur Finition: Haute brillance Couleur: Transparent Charcoal Burst
387,https://www.music3000.fr/808162/takamine-th90lh-hirade-cutaway-electroacoustique-gaucher.jpg,https://www.music3000.fr/img/m/238-small_default.jpg,TAKAMINE TH90LH hirade cutaway electro-acoustique gaucher,"1995,00€",TAKAMINE TH90LH hirade cutaway electro-acoustique gaucher CARACTERISTIQUES - Gaucher : Non - Pan coupé : Non
